gene_id,gene_name,product_name,product_short,plot_label,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tnseq_change,annotation_status,locus_tag_internal,ftype,COG,EC_number
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2088.4872696858,0.466977321144782,0.444536707885551,1.05048090036472,0.293497067762239,0.903976979179949,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,7201.99595713628,-0.30366626422759,0.290941394206175,-1.043736884042,0.296607140004891,0.906933370399571,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1724.10628257133,0.506414047942024,0.484961705243576,1.04423512715849,0.296376618673545,0.906933370399571,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,601.193544129859,0.837695861952,0.800730792702731,1.04616416601702,0.295485244160396,0.906933370399571,Not significant,product_only,hypothetical protein,CDS,,
IS200/IS605 family transposase ISEfa4,,IS200/IS605 family transposase ISEfa4,IS200/IS605 family transposase ISEfa4,IS200/IS605 family transposase ISEfa4,684.294341715794,0.796558878866174,0.765257121404237,1.04090358205945,0.297920299093166,0.907458382295276,Not significant,product_only,IS200/IS605 family transposase ISEfa4,CDS,,
agaA_3,agaA_3,Alpha-galactosidase AgaA,Alpha-galactosidase AgaA,agaA_3 / Alpha-galactosidase AgaA,1445.11441252174,-0.542442674448536,0.520717543526476,-1.0417215267512,0.297540805599558,0.907458382295276,Not significant,gene_and_product,agaA_3,CDS,,3.2.1.22
treP_1,treP_1,PTS system trehalose-specific EIIBC component,PTS system trehalose-specific EIIBC component,treP_1 / PTS system trehalose-specific EIIBC component,1862.28025783879,0.52600224556721,0.506631520261474,1.03823434691892,0.29916096570146,0.909495096492011,Not significant,gene_and_product,treP_1,CDS,COG1263,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,134.335798788631,2.64296413316669,2.5555094408867,1.03422201885885,0.301032382723673,0.913437955211147,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1999.9815711745,-0.345949084199213,0.336550573747981,-1.02792599741122,0.303984639433046,0.917457431169126,Not significant,product_only,hypothetical protein,CDS,,
umuC_2,umuC_2,Protein UmuC,Protein UmuC,umuC_2 / Protein UmuC,2320.16876219279,-0.325570299390933,0.316793191781161,-1.02770611186567,0.304088091966119,0.917457431169126,Not significant,gene_and_product,umuC_2,CDS,COG0389,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,721.785115108161,-0.611563367944432,0.594822189083684,-1.02814484591864,0.303881698024546,0.917457431169126,Not significant,product_only,hypothetical protein,CDS,,
MroQ,MroQ,Membrane-embedded CAAX protease MroQ,Membrane-embedded CAAX protease MroQ,MroQ / Membrane-embedded CAAX protease MroQ,1688.29906002693,0.506654127145442,0.493700358311359,1.02623811916684,0.304779357500079,0.917801474290011,Not significant,gene_and_product,MroQ,CDS,,3.4.22.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3718.45545805053,0.361910682925154,0.353815220835945,1.02288048001463,0.306364359842606,0.919093079527819,Not significant,product_only,hypothetical protein,CDS,,
bin3_3,bin3_3,Putative transposon Tn552 DNA-invertase bin3,Putative transposon Tn552 DNA-invertase bin3,bin3_3 / Putative transposon Tn552 DNA-invertase bin3,1069.51151827401,0.646025966086019,0.631196066736245,1.02349491723935,0.306073901873287,0.919093079527819,Not significant,gene_and_product,bin3_3,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,7945.39105307161,0.253769364486026,0.248630336313774,1.02066935293756,0.307411119175044,0.920496571541092,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1784.72715109164,-0.534168717372298,0.524797581422983,-1.01785666756296,0.308746077126703,0.922756132765897,Not significant,product_only,hypothetical protein,CDS,,
scaC_2,scaC_2,Manganese import ATP-binding protein ScaC,Manganese import ATP-binding protein ScaC,scaC_2 / Manganese import ATP-binding protein ScaC,1321.94073629391,0.682451852659607,0.673044436586637,1.01397740707981,0.310593533006376,0.923074659147848,Not significant,gene_and_product,scaC_2,CDS,COG1121,7.2.2.5
metN,metN,Methionine import ATP-binding protein MetN,Methionine import ATP-binding protein MetN,metN / Methionine import ATP-binding protein MetN,538.561073886735,-1.31077975834439,1.29146079277537,-1.01495900276422,0.310125370591505,0.923074659147848,Not significant,gene_and_product,metN,CDS,COG1135,3.6.3.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2000.3176906822,-0.5820745212643,0.57405169402625,-1.01397579228759,0.310594303549748,0.923074659147848,Not significant,product_only,hypothetical protein,CDS,,
mro_1,mro_1,Aldose 1-epimerase,Aldose 1-epimerase,mro_1 / Aldose 1-epimerase,614.036426215113,-0.878949443966693,0.868039289504353,-1.01256873345971,0.311266200631945,0.923345632471628,Not significant,gene_and_product,mro_1,CDS,COG2017,5.1.3.3
umuC_3,umuC_3,Protein UmuC,Protein UmuC,umuC_3 / Protein UmuC,1929.32449580532,0.471157199171622,0.466303188418705,1.01040955943145,0.312299109803487,0.924684515060604,Not significant,gene_and_product,umuC_3,CDS,COG0389,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1966.24657920449,-0.354488840424309,0.353455635765258,-1.00292315231249,0.315897940890255,0.931710966220824,Not significant,product_only,hypothetical protein,CDS,,
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,1047.53594218199,-0.880259529856144,0.877267064042125,-1.00341112294839,0.315662539588189,0.931710966220824,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1132,
bglF_5,bglF_5,PTS system beta-glucoside-specific EIIBCA component,PTS system beta-glucoside-specific EIIBCA component,bglF_5 / PTS system beta-glucoside-specific EIIBCA component,2346.74084748869,-0.379021337737392,0.378332462150921,-1.00182082072089,0.316430139471223,0.931710966220824,Not significant,gene_and_product,bglF_5,CDS,COG1263,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1538.2251505483,0.516332683148144,0.516477645079877,0.999719325835079,0.31744635678696,0.932975429373875,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2448.51825313141,-0.371365391072716,0.37328713038969,-0.994851846847845,0.319808325597352,0.938183095387067,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2809.70832063395,0.324930138253278,0.327485763031919,0.992196226318419,0.321101813003553,0.940242877855706,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,147.945104277694,2.43137609130704,2.45647262805418,0.989783506455341,0.32227994822824,0.941957936917098,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3237.99138473783,0.38897924204894,0.394122146050984,0.986950989550893,0.323666665685954,0.944275226496637,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4197.84988639378,-0.365951190028657,0.372981269298563,-0.981151655998365,0.326517960199108,0.949110706977299,Not significant,product_only,hypothetical protein,CDS,,
rlhA,rlhA,23S rRNA 5-hydroxycytidine synthase,23S rRNA 5-hydroxycytidine synthase,rlhA / 23S rRNA 5-hydroxycytidine synthase,633.447726897719,-0.842530923795383,0.858150258114086,-0.981798835144524,0.326198962158181,0.949110706977299,Not significant,gene_and_product,rlhA,CDS,COG0826,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1385.37654928166,0.604131990044182,0.617683728059131,0.978060393370682,0.328044455224421,0.951807817165748,Not significant,product_only,hypothetical protein,CDS,,
Putative TrmH family tRNA/rRNA methyltransferase,,Putative TrmH family tRNA/rRNA methyltransferase,Putative TrmH family tRNA/rRNA methyltransferase,Putative TrmH family tRNA/rRNA methyltransferase,845.028361491486,0.611680340253717,0.627366691506067,0.974996518838619,0.329561986749963,0.954469141953445,Not significant,product_only,Putative TrmH family tRNA/rRNA methyltransferase,CDS,,2.1.1.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,0.990862322279781,3.8131903771085,3.94278232199091,0.967131854031198,0.333478123287414,0.954968704872549,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,659.342625545594,-0.719021305192489,0.746210992811853,-0.963563003116708,0.335265062918919,0.954968704872549,Not significant,product_only,hypothetical protein,CDS,,
norW,norW,Nitric oxide reductase FlRd-NAD(+) reductase,Nitric oxide reductase FlRd-NAD(+) reductase,norW / Nitric oxide reductase FlRd-NAD(+) reductase,7931.88541017107,-0.211779576844672,0.218285595479544,-0.970194924586851,0.331949340118177,0.954968704872549,Not significant,gene_and_product,norW,CDS,,1.18.1.-
lacF_3,lacF_3,PTS system lactose-specific EIIA component,PTS system lactose-specific EIIA component,lacF_3 / PTS system lactose-specific EIIA component,711.633038402184,0.615265126404268,0.638615754577999,0.96343555885313,0.335328988674166,0.954968704872549,Not significant,gene_and_product,lacF_3,CDS,,
yueI,yueI,putative protein YueI,putative protein YueI,yueI / putative protein YueI,310.597588866435,-0.846387065773981,0.878874929904811,-0.963034712875075,0.335530103283709,0.954968704872549,Not significant,gene_and_product,yueI,CDS,COG5506,
mgsR,mgsR,Regulatory protein MgsR,Regulatory protein MgsR,mgsR / Regulatory protein MgsR,234.935604260396,0.980358830868181,1.01916513368893,0.961923439550677,0.336088063371984,0.954968704872549,Not significant,gene_and_product,mgsR,CDS,COG1393,
sfsA,sfsA,Sugar fermentation stimulation protein A,Sugar fermentation stimulation protein A,sfsA / Sugar fermentation stimulation protein A,112.0802355544,-2.46721169378004,2.55662031271265,-0.965028589310647,0.33453049238299,0.954968704872549,Not significant,gene_and_product,sfsA,CDS,COG1489,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1664.3299671744,-0.439353856805877,0.455726616740211,-0.964073285753096,0.335009184936412,0.954968704872549,Not significant,product_only,hypothetical protein,CDS,,
rpoE,rpoE,putative DNA-directed RNA polymerase subunit delta,putative DNA-directed RNA polymerase subunit delta,rpoE / putative DNA-directed RNA polymerase subunit delta,844.469464783488,0.554290185366205,0.570116946593546,0.972239447850294,0.330931439930985,0.954968704872549,Not significant,gene_and_product,rpoE,CDS,,
gpsA_2,gpsA_2,Glycerol-3-phosphate dehydrogenase [NAD(P)+],Glycerol-3-phosphate dehydrogenase [NAD(P)+],gpsA_2 / Glycerol-3-phosphate dehydrogenase [NAD(P)+],318.68289470598,0.896148489884454,0.932109548771013,0.961419707657781,0.336341179074609,0.954968704872549,Not significant,gene_and_product,gpsA_2,CDS,COG0240,1.1.1.94
dgaR_5,dgaR_5,Transcriptional regulatory protein DagR,Transcriptional regulatory protein DagR,dgaR_5 / Transcriptional regulatory protein DagR,3642.29449630237,0.319534373495455,0.330723048401305,0.966169050025585,0.333959597157917,0.954968704872549,Not significant,gene_and_product,dgaR_5,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1359.5283852451,0.639754479986633,0.667944853111736,0.957795358413537,0.33816596020021,0.955033528806987,Not significant,product_only,hypothetical protein,CDS,,
ypjQ,ypjQ,putative protein YpjQ,putative protein YpjQ,ypjQ / putative protein YpjQ,1327.85470685033,-0.412630137788559,0.430710724993544,-0.958021506882014,0.338051913719793,0.955033528806987,Not significant,gene_and_product,ypjQ,CDS,COG1267,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,546.096442151871,1.35996440675922,1.4187190990624,0.958586099008597,0.337767298225222,0.955033528806987,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,7129.348105153,0.303505867261717,0.317441857739055,0.956099077240173,0.339022180957731,0.955754020785093,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6443.96287081702,0.24603909096333,0.26730886108277,0.92042998487486,0.357348105358478,0.958007394258908,Not significant,product_only,hypothetical protein,CDS,,
arcB,arcB,Ornithine carbamoyltransferase, catabolic,Ornithine carbamoyltransferase, catabolic,arcB / Ornithine carbamoyltransferase, catabolic,294.983833429797,1.25095501296952,1.3699566545726,0.913134739551156,0.361171681526151,0.958007394258908,Not significant,gene_and_product,arcB,CDS,,2.1.3.3
fabG_1,fabG_1,3-oxoacyl-[acyl-carrier-protein] reductase FabG,3-oxoacyl-[acyl-carrier-protein] reductase FabG,fabG_1 / 3-oxoacyl-[acyl-carrier-protein] reductase FabG,1538.23223338572,-0.493348799517192,0.541782485642893,-0.91060307889387,0.36250454767441,0.958007394258908,Not significant,gene_and_product,fabG_1,CDS,,1.1.1.100
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,96.0259628784743,2.02700123130905,2.18024998061291,0.929710468677187,0.352521012726955,0.958007394258908,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,318.424658071431,0.940558163341894,0.99355214345572,0.946662104789482,0.343810986399963,0.958007394258908,Not significant,product_only,hypothetical protein,CDS,,
pyrP,pyrP,Uracil permease,Uracil permease,pyrP / Uracil permease,1885.09083205012,0.415286412535509,0.45269460345415,0.917365502850687,0.358951143412696,0.958007394258908,Not significant,gene_and_product,pyrP,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,899.91068935149,-0.445962771493729,0.475425733099449,-0.938028256456289,0.348229889114134,0.958007394258908,Not significant,product_only,hypothetical protein,CDS,,
mapZ,mapZ,Mid-cell-anchored protein Z,Mid-cell-anchored protein Z,mapZ / Mid-cell-anchored protein Z,404.783185460764,0.714508399275226,0.786399476096528,0.908581987899903,0.363570817902835,0.958007394258908,Not significant,gene_and_product,mapZ,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,232.661273790947,-1.75762439616275,1.93708324814577,-0.907356148913679,0.364218490616356,0.958007394258908,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1247.32421122281,0.494575294382983,0.527229552910536,0.938064438255998,0.34821129584958,0.958007394258908,Not significant,product_only,hypothetical protein,CDS,,
