feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,gene_only_label,gene_product_label,COG,EC_number,annotation_status,plot_label,tnseq_change
E745S_00779,6765.4438197291,0.0916845871519484,0.290425745059445,0.315690288177387,0.752237598934447,0.987348298993471,CDS,licC_1,Lichenan permease IIC component,Lichenan permease IIC component,licC_1,licC_1 / Lichenan permease IIC component,COG1455,,annotated,licC_1 / Lichenan permease IIC component,Not significant
E745S_00809,181.783462060619,-0.419502077766444,0.855449230343514,-0.490388047456643,0.623859332964922,0.987348298993471,CDS,dnaE,DNA polymerase III subunit alpha,DNA polymerase III subunit alpha,dnaE,dnaE / DNA polymerase III subunit alpha,COG0587,2.7.7.7,annotated,dnaE / DNA polymerase III subunit alpha,Not significant
E745S_00815,482.466270477783,0.180935672973565,0.496052239835509,0.36475124683151,0.715297100708583,0.987348298993471,CDS,NA,ISL3 family transposase IS1251,ISL3 family transposase IS1251,E745S_00815,ISL3 family transposase IS1251,,,annotated,ISL3 family transposase IS1251,Not significant
E745S_00816,2.00277310642563,2.33218609853732,3.87943122875031,0.601167016766166,0.547728750512881,0.987348298993471,CDS,penA,Penicillin-binding protein 2B,Penicillin-binding protein 2B,penA,penA / Penicillin-binding protein 2B,COG0768,,annotated,penA / Penicillin-binding protein 2B,Not significant
E745S_00818,35.5320019057897,-1.07126848020875,1.98379919415566,-0.540008526752478,0.589191152089438,0.987348298993471,CDS,thrS,Threonine--tRNA ligase,Threonine--tRNA ligase,thrS,thrS / Threonine--tRNA ligase,COG0441,6.1.1.3,annotated,thrS / Threonine--tRNA ligase,Not significant
E745S_00821,189.647472034376,-0.967755163256416,1.51965490312058,-0.636825611702467,0.524238441392698,0.987348298993471,CDS,helD_1,DNA helicase IV,DNA helicase IV,helD_1,helD_1 / DNA helicase IV,COG3973,3.6.4.12,annotated,helD_1 / DNA helicase IV,Not significant
E745S_00823,1198.55515790068,0.162111178269861,0.270716758714895,0.598822101148854,0.549291522536351,0.987348298993471,CDS,NA,ISL3 family transposase ISEfa11,ISL3 family transposase ISEfa11,E745S_00823,ISL3 family transposase ISEfa11,,,annotated,ISL3 family transposase ISEfa11,Not significant
E745S_00824,223.684402078323,0.728404580153046,1.32558775004767,0.549495557820936,0.582665412253882,0.987348298993471,CDS,yeeN,putative transcriptional regulatory protein YeeN,putative transcriptional regulatory protein YeeN,yeeN,yeeN / putative transcriptional regulatory protein YeeN,COG0217,,annotated,yeeN / putative transcriptional regulatory protein YeeN,Not significant
E745S_00827,227.521851297028,-0.395067910599615,1.39738962292888,-0.282718508937806,0.777392626776269,0.987348298993471,CDS,rsfS,Ribosomal silencing factor RsfS,Ribosomal silencing factor RsfS,rsfS,rsfS / Ribosomal silencing factor RsfS,COG0799,,annotated,rsfS / Ribosomal silencing factor RsfS,Not significant
E745S_00830,1067.66485776198,-0.254552822972569,0.536274433028455,-0.47466895174371,0.635022951359892,0.987348298993471,CDS,NA,RNA-binding protein,RNA-binding protein,E745S_00830,RNA-binding protein,COG1534,,annotated,RNA-binding protein,Not significant
E745S_00853,4.20517228576706,1.33801412505773,2.48876736047181,0.537621212134539,0.590838582736235,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00853,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00858,41.5435910227889,0.659515220501287,3.83172585392187,0.172119625892927,0.863343483783907,0.987348298993471,CDS,NA,Acetyltransferase,Acetyltransferase,E745S_00858,Acetyltransferase,,2.3.1.-,annotated,Acetyltransferase,Not significant
E745S_00862,386.200627474396,0.649197262181798,1.51773879984571,0.427739781211229,0.668840583642726,0.987348298993471,CDS,rlmCD,23S rRNA (uracil-C(5))-methyltransferase RlmCD,23S rRNA (uracil-C(5))-methyltransferase RlmCD,rlmCD,rlmCD / 23S rRNA (uracil-C(5))-methyltransferase RlmCD,COG2265,2.1.1.189,annotated,rlmCD / 23S rRNA (uracil-C(5))-methyltransferase RlmCD,Not significant
E745S_00863,125.28758010047,-0.559129800119426,2.43088554469284,-0.230010747046536,0.818083418656736,0.987348298993471,CDS,NA,Lytic chitin monooxygenase,Lytic chitin monooxygenase,E745S_00863,Lytic chitin monooxygenase,COG3397,1.14.99.53,annotated,Lytic chitin monooxygenase,Not significant
E745S_00874,88.6926896440141,0.512125498089012,2.0320398156011,0.252025326549774,0.801021487754882,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00874,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00883,1489.92036905887,0.102691956932784,0.311834235748424,0.32931585169382,0.741916963823477,0.987348298993471,CDS,NA,IS1182 family transposase ISEfa7,IS1182 family transposase ISEfa7,E745S_00883,IS1182 family transposase ISEfa7,,,annotated,IS1182 family transposase ISEfa7,Not significant
E745S_00884,48.7153262380673,0.281991697323561,1.10778394462848,0.254554779107339,0.799066989777584,0.987348298993471,CDS,wbgU_1,UDP-N-acetylglucosamine 4-epimerase,UDP-N-acetylglucosamine 4-epimerase,wbgU_1,wbgU_1 / UDP-N-acetylglucosamine 4-epimerase,,5.1.3.7,annotated,wbgU_1 / UDP-N-acetylglucosamine 4-epimerase,Not significant
E745S_00887,4.6472519048495,-1.24240800561608,2.42144814529421,-0.513084704304134,0.607892070511468,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00887,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00890,3.39798330172504,0.309976183845406,2.61175058111476,0.118685216761051,0.905524749072861,0.987348298993471,CDS,arnC_1,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose ,arnC_1,arnC_1 / Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose ,,2.4.2.53,annotated,arnC_1 / Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose ,Not significant
E745S_00891,20.4465144794393,0.624236392596863,1.44639417504964,0.431581102416594,0.666045895650397,0.987348298993471,CDS,rfbB,dTDP-glucose 4,6-dehydratase,dTDP-glucose 4,6-dehydratase,rfbB,rfbB / dTDP-glucose 4,6-dehydratase,COG1088,4.2.1.46,annotated,rfbB / dTDP-glucose 4,6-dehydratase,Not significant
E745S_00898,1102.06789227663,0.0583663787135222,0.284059981544758,0.205472021775534,0.837203355134246,0.987348298993471,CDS,NA,IS30 family transposase IS6770,IS30 family transposase IS6770,E745S_00898,IS30 family transposase IS6770,COG2826,,annotated,IS30 family transposase IS6770,Not significant
E745S_00902,5.23184880862924,2.09740851106057,3.7666506363429,0.55683648778666,0.577639151606521,0.987348298993471,CDS,tagG,Teichoic acid translocation permease protein TagG,Teichoic acid translocation permease protein TagG,tagG,tagG / Teichoic acid translocation permease protein TagG,COG1682,,annotated,tagG / Teichoic acid translocation permease protein TagG,Not significant
E745S_00914,46.3050299495893,1.23052908345912,2.68854231438249,0.457693775871162,0.647172460297003,0.987348298993471,CDS,map,Methionine aminopeptidase 1,Methionine aminopeptidase 1,map,map / Methionine aminopeptidase 1,COG0024,3.4.11.18,annotated,map / Methionine aminopeptidase 1,Not significant
E745S_00919,256.156488286896,-0.862456347931049,1.88769931333699,-0.456882270305241,0.647755668183476,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00919,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00922,94.120498805987,-0.475673562327403,0.93242304990718,-0.510147794367325,0.609947923364425,0.987348298993471,CDS,NA,IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_00922,IS3 family transposase ISEnfa3,,,annotated,IS3 family transposase ISEnfa3,Not significant
E745S_00923,1240.96295643438,-0.0580322829117186,0.445043269422451,-0.130396945418429,0.896252383161176,0.987348298993471,CDS,NA,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,E745S_00923,IS3 family transposase ISEfa8,,,annotated,IS3 family transposase ISEfa8,Not significant
E745S_00924,299.178220152148,0.348766498874609,0.68503373884187,0.509123097300637,0.61066594289809,0.987348298993471,CDS,NA,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,E745S_00924,IS3 family transposase ISEfa8,,,annotated,IS3 family transposase ISEfa8,Not significant
E745S_00927,245.514447510869,0.443897137482583,1.4496011035032,0.306220198377216,0.759436994548399,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00927,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00928,358.198273427972,0.184912560893082,0.732843512022743,0.252322027635477,0.800792163250828,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00928,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00934,278.965668953778,0.281122999060258,1.14423656962798,0.245686081464482,0.80592524740068,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00934,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00936,2949.49687267294,0.165722195495429,0.301346001024018,0.549939919336181,0.582360582846456,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00936,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00942,48.4951841839625,1.06110727043675,2.86939932067664,0.369801185492205,0.711530631868091,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00942,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00957,1714.73322890631,0.255978096371918,0.458826853128498,0.557896937867822,0.576914762642947,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00957,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00966,406.40035824614,-0.36004377816424,0.639609800183033,-0.56291160338883,0.573495078541404,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00966,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00978,73.0068184030921,-0.844554821955421,3.17929943992454,-0.265641798740249,0.790515091032441,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00978,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00983,321.472521308965,-0.397296535736905,1.30961287993444,-0.303369447433042,0.761608326641323,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00983,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00987,127.004677600551,-0.715618644235061,1.59362501073171,-0.449050836561913,0.653394984677537,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00987,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00990,773.645336424918,-0.416380188069784,0.650928477232267,-0.639671181448725,0.522386394882558,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00990,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00995,2288.86732781048,0.193052721960357,0.360830510174665,0.53502327690335,0.592633761594966,0.987348298993471,CDS,gmuC_2,PTS system oligo-beta-mannoside-specific EIIC component,PTS system oligo-beta-mannoside-specific EIIC component,gmuC_2,gmuC_2 / PTS system oligo-beta-mannoside-specific EIIC component,COG1455,,annotated,gmuC_2 / PTS system oligo-beta-mannoside-specific EIIC component,Not significant
E745S_00996,484.599533482883,-0.350289652130991,0.593081112804375,-0.590626888242405,0.554770444821636,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00996,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01007,60.3821756640837,0.62358534439132,2.47933141717711,0.251513508872208,0.801417119238242,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_01007,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01008,154.693172340947,0.545674264120624,2.48141572451208,0.219904411312586,0.825945600674598,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_01008,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01011,267.318145242838,0.238755742329289,1.50673025156545,0.158459513294585,0.874094721248931,0.987348298993471,CDS,opuAA,Glycine betaine transport ATP-binding protein OpuAA,Glycine betaine transport ATP-binding protein OpuAA,opuAA,opuAA / Glycine betaine transport ATP-binding protein OpuAA,COG4175,7.6.2.9,annotated,opuAA / Glycine betaine transport ATP-binding protein OpuAA,Not significant
E745S_01012,284.712900381299,0.572245959382003,2.21145173520954,0.258764842239607,0.795816685968661,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_01012,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01015,83.689809703308,-0.643623877194012,2.93800746972646,-0.219068155484961,0.826596956506392,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_01015,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01020,3224.14862026709,-0.245885585434165,0.449518149055767,-0.546998126662202,0.584380019138703,0.987348298993471,CDS,sapB,Protein SapB,Protein SapB,sapB,sapB / Protein SapB,COG1285,,annotated,sapB / Protein SapB,Not significant
E745S_01021,345.067356065263,-0.404109675968678,1.47669169143059,-0.273658799811614,0.78434684241661,0.987348298993471,CDS,nagB,Glucosamine-6-phosphate deaminase,Glucosamine-6-phosphate deaminase,nagB,nagB / Glucosamine-6-phosphate deaminase,COG0363,3.5.99.6,annotated,nagB / Glucosamine-6-phosphate deaminase,Not significant
E745S_01022,583.441653978683,0.184652395072006,0.644553206876806,0.286481229325881,0.77450956811507,0.987348298993471,CDS,ybiT_1,putative ABC transporter ATP-binding protein YbiT,putative ABC transporter ATP-binding protein YbiT,ybiT_1,ybiT_1 / putative ABC transporter ATP-binding protein YbiT,COG0488,,annotated,ybiT_1 / putative ABC transporter ATP-binding protein YbiT,Not significant
E745S_01023,2457.34356724994,-0.0253949060562896,0.188745139067315,-0.13454601364453,0.892970828207119,0.987348298993471,CDS,NA,IS982 family transposase ISEfm1,IS982 family transposase ISEfm1,E745S_01023,IS982 family transposase ISEfm1,,,annotated,IS982 family transposase ISEfm1,Not significant
E745S_01024,198.646845946749,0.214725849112078,1.25092551217446,0.171653585303273,0.863709877641547,0.987348298993471,CDS,NA,putative transporter,putative transporter,E745S_01024,putative transporter,,,annotated,putative transporter,Not significant
E745S_01025,2986.48601620992,0.166491580757215,0.362637328477735,0.459113190183997,0.646152885132442,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_01025,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01031,661.285697077992,-0.324246352862063,0.519687543473802,-0.62392558169601,0.532676459080146,0.987348298993471,CDS,sdhA,L-serine dehydratase, alpha chain,L-serine dehydratase, alpha chain,sdhA,sdhA / L-serine dehydratase, alpha chain,,4.3.1.17,annotated,sdhA / L-serine dehydratase, alpha chain,Not significant
E745S_01033,114.789118255312,1.33254356833066,2.628303644135,0.506997572865752,0.612156521578204,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_01033,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01038,181.940073806344,0.492465139202966,1.42068875693231,0.346638302583844,0.728863066692476,0.987348298993471,CDS,queT_1,Queuosine precursor transporter QueT,Queuosine precursor transporter QueT,queT_1,queT_1 / Queuosine precursor transporter QueT,COG4708,,annotated,queT_1 / Queuosine precursor transporter QueT,Not significant
E745S_01039,1180.0676757543,0.104363838375388,0.339788915366283,0.307143151691359,0.758734413726918,0.987348298993471,CDS,ytlR,Putative lipid kinase YtlR,Putative lipid kinase YtlR,ytlR,ytlR / Putative lipid kinase YtlR,COG1597,2.7.1.-,annotated,ytlR / Putative lipid kinase YtlR,Not significant
E745S_01040,2801.97466610906,0.226326914113186,0.506920882254923,0.446473842439518,0.655255003338898,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_01040,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01042,612.031971694043,0.236310724430661,0.663441946781537,0.356189001278925,0.721699028235495,0.987348298993471,CDS,lnrL,Linearmycin resistance ATP-binding protein LnrL,Linearmycin resistance ATP-binding protein LnrL,lnrL,lnrL / Linearmycin resistance ATP-binding protein LnrL,COG1131,3.6.3.-,annotated,lnrL / Linearmycin resistance ATP-binding protein LnrL,Not significant
E745S_01043,136.72913178936,1.24181167057985,2.50850287134051,0.495040960394136,0.620571207500545,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_01043,hypothetical protein,,,annotated,hypothetical protein,Not significant
